username,active_num_days,active_avg_count,active_sum_count,problem_num_days,problem_avg_count,problem_sum_count,video_num_days,video_avg_count,video_sum_count,forum_num_days,num_watched,num_complete,num_incomplete,complete_rate,incomplete_rate,watched_time_hour,watched_time_weekday,seek_video_sum,seek_video_avg,pause_video_sum,pause_video_avg,stop_video_sum,stop_video_avg,video_forward_seek_sum,video_forward_seek_avg,video_backward_seek_sum,video_backward_seek_avg,video_pause_forward_seek_sum,video_pause_forward_seek_avg,video_pause_backward_seek_sum,video_pause_backward_seek_avg,video_stop_backward_seek_sum,video_stop_backward_seek_avg,all_type_video_forward_seek_sum,all_type_video_forward_seek_avg,all_type_video_backward_seek_sum,all_type_video_backward_seek_avg,all_type_video_seek_sum,all_type_video_seek_avg,video_pause_sum,video_pause_avg,video_stop_sum,video_stop_avg,video_play_sum,video_play_avg,video_events_sum,video_events_avg,mt_practice_sum,mt_unit_sum,mt_online_num_day,mt_online_practice_num_day,hw_mean,qz_mean,final_score
Y1050401,0.5,45.5,91,0.5,4.75,9.5,0.5,1.25,2.5,0,1,0.5,0.5,0.125,0.125,3.822613203,1,0.25,0.0625,0.5,0.125,0.25,0.0625,0.25,0.0625,0,0,0.25,0.0625,0.25,0.0625,0,0,0.5,0.125,0.25,0.0625,0.75,0.1875,1,0.25,0.25,0.0625,1.75,0.4375,3.75,0.9375,0.25,0.25,0.25,0.25,0,2,10
Y1050403,0.75,35.625,71,0.5,2.5,5,0.5,2.25,4.5,0,1,0.5,0.5,0.125,0.125,2.861637685,1.25,0,0,0.75,0.1875,0.5,0.125,0,0,0,0,2.25,0.5625,0.75,0.1875,0,0,2.25,0.5625,0.75,0.1875,3,0.75,3.5,0.875,0.5,0.125,4,1,11,2.75,0.25,0.25,0.25,0.25,0.714285714,3,20
Y1050406,0.5,328.75,328.75,0.25,51.75,51.75,0.25,4,4,0,0.5,0,0.5,0,0.25,3.088030413,0.25,0.5,0.25,0.25,0.125,0,0,0,0,0,0,0.5,0.25,0,0,0,0,0.5,0.25,0,0,0.5,0.25,0.5,0.25,0,0,1,0.5,2,1,0.25,0.25,0.25,0.25,0,1.5,10
Y1050407,2.5,294.95,746,1.25,32.5,52.75,1.5,28.75,64.25,0.25,8.5,7.25,1.25,0.729166667,0.270833333,11.70808925,3.75,4.75,0.429166666,7.75,0.78125,2.25,0.208333333,7,0.65625,7,0.56875,33.5,2.258333333,5,0.2875,0.5,0.020833333,40.5,2.914583334,12.5,0.877083333,53,3.791666667,43.25,3.1625,2.25,0.208333333,61.5,4.791666667,160,11.95416667,0.25,0.25,0.25,0.25,1.375,2.25,10
Y1050408,0.25,8.75,8.75,0,0,0,0.25,1,1,0,0.5,0,0.5,0,0.25,3.1007226,1,0,0,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.25,0,0,0.5,0.25,1,0.5,0,0,0,0,0,2.5,10
Y1050410,0.5,26.625,53.25,0.25,4.75,4.75,0.5,1.125,2.25,0,1,0.75,0.25,0.1875,0.0625,3.205227503,0.75,0,0,0.75,0.1875,0.5,0.125,0,0,0,0,0.5,0.125,0,0,0,0,0.5,0.125,0,0,0.5,0.125,1,0.25,0.5,0.125,1.5,0.375,3.5,0.875,0,0,0,0,0,3.5,20
Y1050411,0.75,92.33333333,277,0.75,15.33333333,46,0.25,0.5,0.5,0,0.25,0.25,0,0.25,0,3.315293198,0.25,0,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0.25,0.25,0.5,0.5,0.5,0.5,0.25,0.5,0.428571429,2,10
Y1050412,4,443.4,1712,2.75,45.14583333,101.5,3.75,81.95,309.5,0,14.75,10.5,4.25,0.678898226,0.321101774,2.994345005,2.25,11.25,0.765009337,14.5,0.986111111,1.75,0.102007469,86.5,5.985410831,44,2.916386555,82.75,5.210177404,23.5,1.497478992,1.25,0.074229692,169.25,11.19558824,68.75,4.488095238,238,15.68368348,120.25,7.665172736,1.75,0.102007469,253,16.70154062,613,40.1524043,0.75,0.75,0.25,0.75,3.357142857,5.75,30
Y1050413,3.75,268.0625,1154.25,2.5,15.46666667,53.25,3,50.65416667,204.5,0,13,10.25,2.75,0.595091093,0.154908907,3.359190838,0.75,10.25,0.599190284,12.75,0.736842105,2.25,0.135981782,7,0.407135628,66.75,3.862550607,77.25,4.521356275,24,1.39291498,1.25,0.071204454,84.25,4.928491903,92,5.326670041,176.25,10.25516194,112.5,6.555263158,2.25,0.135981782,189.25,11.00516194,480.25,27.95156883,2.25,2.25,1.25,2.25,5.660714286,5.25,60
Y1050414,4.25,436.0208333,1974,2.75,47.225,120.75,3.5,85.4375,330.5,0.25,18.5,14.5,4,0.71875,0.28125,9.215659899,1.5,14,0.746527778,17.25,0.902777778,3.75,0.215277778,66.75,3.185763889,69.75,3.895833333,116.25,5.630208334,25.25,1.291666667,1.5,0.177083334,183,8.815972222,96.5,5.364583333,279.5,14.18055556,155.5,7.67361111,4,0.277777778,298,15.18055556,737,37.3125,2.25,2.25,1.75,2.25,8.214285714,4,53
Y1050415,3.25,291.5083333,977.75,1.75,20.3125,31.75,3.25,45.68333333,194.5,0,14,10.25,3.75,0.780866193,0.219133808,6.648757139,2,10.5,0.564802844,13.25,0.977941177,1,0.041289593,38,1.625,25,1.446509373,68.5,3.534825469,19.75,1.138413058,0.25,0.007352941,106.75,5.179056238,45,2.592275372,151.75,7.771331611,99.5,5.540239174,1,0.041289593,165.75,8.771331611,418,22.12419199,1,1,0.75,1,3.732142857,5.25,30
Y1050416,5.75,195.1416667,1139.5,4,32.725,128.5,3.75,10.94583333,42.25,0,10,5.75,4.25,0.601623377,0.398376623,8.882363257,1,2.5,0.202597403,8,0.771428572,2.25,0.283441559,2.75,0.222727273,6.5,0.524675325,4,0.381493506,7.5,0.622402597,0.75,0.067857143,6.75,0.604220779,14.75,1.214935065,21.5,1.819155844,18.75,1.68474026,2.5,0.308441559,31.5,2.819155844,74.25,6.631493506,2.25,2.25,1.5,2.25,7.428571429,5.75,63
Y1050417,3.75,202.625,850.75,2,16.60416667,56,2.25,49.33333333,129.5,0,7.5,4.5,3,0.490384615,0.509615385,12.94362713,3,4.5,0.442307692,7.5,1,0.25,0.019230769,49,5.355769231,22.5,2.415865385,25,2.65625,6.75,0.711538462,0.25,0.019230769,74,8.012019231,29.5,3.146634616,103.5,11.15865385,38.5,4.286057692,0.25,0.019230769,111,12.15865385,253.25,27.62259616,2.25,2.25,1.25,2.25,6.017857143,6.25,62
Y1050418,1.25,203.5,346.75,1,23.25,41.25,0.75,10,10,0,3,2.5,0.5,0.375,0.375,9.466421518,4.25,0.75,0.277777778,3,0.75,0.5,0.055555556,0,0,1.25,0.430555555,3,1.111111111,0.25,0.125,0,0,3,1.111111111,1.5,0.555555556,4.5,1.666666667,5.75,1.930555556,0.5,0.055555556,7.5,2.416666667,18.25,6.069444445,1.75,1.75,1,1.75,2.142857143,1.75,20
Y1050420,3.75,240.1416667,1151.25,3.5,25.20833333,110.5,2.5,7.791666666,27.5,0,7,1.75,5.25,0.153571429,0.596428572,3.128907457,1.5,3.25,0.326785714,6.5,0.7,0.5,0.05,10.75,1.0625,2.75,0.225,3.5,0.321428572,0.5,0.0875,0,0,14.25,1.383928572,3.25,0.3125,17.5,1.696428572,9.5,1.016071428,0.5,0.05,24.5,2.446428572,52,5.208928571,2.25,2.25,1.75,2.25,9.696428571,6,75
Y1050421,2.25,461.75,1071.5,2.25,48.04166667,106.25,2.25,41.79166667,113.25,0,17.5,13.5,4,0.730357143,0.269642857,6.467034362,2.25,9.75,0.536904762,13.5,0.729166667,2.5,0.150595238,46,2.15,13,0.520238095,9,0.341666667,5.5,0.223809524,0.5,0.016666667,55,2.491666667,19,0.760714286,74,3.252380953,25.75,1.183928572,2.5,0.150595238,91.5,4.252380952,193.75,8.839285715,2.25,2.25,1.25,2.25,7.083571429,6,60
Y1050422,1.75,202.0833333,476.5,0.5,3.25,3.25,1.75,41.625,99,0,12,8.75,3.25,0.531926407,0.218073593,3.507697815,2.75,5.75,0.379599567,9.5,0.58495671,3.25,0.214556277,21,0.961038961,7.75,0.495400433,26,1.725919913,21.25,1.602813853,0.25,0.011363636,47,2.686958874,29.25,2.109577922,76.25,4.796536797,54.25,3.739718615,3.25,0.214556277,88.25,5.546536797,222,14.29734849,0,0,0,0,0,6,40
Y1050423,1,111.125,222.25,0.5,6,6,1,20.75,41.5,0,4,2.5,1.5,0.325396825,0.174603175,2.785864259,1.75,2.75,0.337301587,4,0.5,0.25,0.027777778,5.75,0.694444445,3.75,0.488095238,20.75,2.757936508,4.5,0.57936508,0,0,26.5,3.452380952,8.25,1.067460318,34.75,4.519841271,28.25,3.726190476,0.25,0.027777778,38.75,5.019841271,102,13.2936508,0.75,0.75,0.25,0.75,0.119285714,1.75,10
Y1050424,1.75,383,941.5,1.5,48.125,91.5,1.5,59.04166667,108,0,10,9,1,0.652324879,0.097675121,6.521977533,1.25,7.5,0.559782609,10,0.75,1.75,0.154136473,29.5,2.260718599,20.75,1.392964976,17.75,1.528834541,12.25,0.898550725,0.5,0.042119565,47.25,3.78955314,33.5,2.333635266,80.75,6.123188406,37.75,2.967693237,1.75,0.154136473,90.75,6.873188407,211,16.11820652,0.25,0.25,0.25,0.25,0,3.5,30
Y1050425,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,10
Y1050426,2,278.5625,586,1.25,32.75,60.5,1.75,25.125,49.75,0,9.25,6.75,2.5,0.590277778,0.409722222,8.572527016,1.75,4.5,0.402777778,8.25,0.754166667,1.75,0.248611111,10.25,0.972222222,5.25,0.340277778,11,0.709722222,4.5,0.497222222,0.5,0.063888889,21.25,1.681944444,10.25,0.901388889,31.5,2.583333333,22.25,1.798611111,2,0.298611111,40.75,3.583333333,96.5,8.26388889,0,0,0,0,0,6.5,40
Y1050427,3,330.375,917,2,43.5,88.25,2.25,28.9375,75,0,12.25,9.5,2.75,0.717063492,0.282936508,12.72957994,3.25,5.75,0.486904762,10.75,0.908333333,2.5,0.161904762,16,1.053174603,16,1.304761905,19.25,1.352777778,5.5,0.364285714,0.25,0.013888889,35.25,2.405952381,21.75,1.682936508,57,4.088888889,33.75,2.503968254,2.5,0.161904762,69.25,5.088888889,162.5,11.8436508,2,2,1,2,8.315714286,9.25,96
Y1050428,2.25,219.8958333,348.25,0.75,16.875,18.75,2,30.58333333,53.25,0,7.75,6,1.75,0.85,0.15,4.28314502,3.75,3.25,0.417261905,7.25,0.939285714,1.75,0.294642857,13.25,2.007142857,1.75,0.175595238,23,2.982738095,2.5,0.357142857,0.25,0.020833333,36.25,4.989880953,4.5,0.553571429,40.75,5.543452381,30.5,3.957738095,1.75,0.294642857,48.5,6.543452381,121.5,16.33928571,0,0,0,0,0,3.5,20
Y1050429,1.5,93.95,429.75,0.75,1.916666667,5.75,1.25,26.125,101.5,0,10.75,9.75,1,0.476190476,0.023809524,3.952020171,2,7.25,0.172619048,9.5,0.470238095,4,0.339285714,19.25,0.458333333,47,1.119047619,8.5,0.93452381,7.5,0.178571429,1.5,0.035714286,27.75,1.392857143,56,1.333333333,83.75,2.726190476,22,1.255952381,4.25,0.345238095,94.5,3.226190476,204.5,7.553571428,0,0,0,0,0,0.5,10
Y1050432,0.25,81.5,81.5,0.25,10.75,10.75,0.25,1.25,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y1050434,2.25,65.375,221,1.75,7.1,18.5,2.25,8.15,26.5,0,4,3.25,0.75,0.604166667,0.395833333,10.49677799,4,1.25,0.333333333,3.75,0.875,1.5,0.458333333,2.5,0.208333333,3,0.708333333,8.25,1.916666667,5.25,1,0.25,0.25,10.75,2.125,8.5,1.958333333,19.25,4.083333333,16,3.6875,1.5,0.458333333,23.25,5.083333333,60,13.3125,0,0,0,0,0,3.5,20
Y1050436,0.5,60.25,120.5,0.25,12.25,12.25,0.25,6.5,6.5,0,2.5,2.5,0,0.25,0,1.206348373,0.5,0.5,0.05,1.25,0.125,1.25,0.125,1.25,0.125,0.75,0.075,1.25,0.125,0.5,0.05,0,0,2.5,0.25,1.25,0.125,3.75,0.375,3,0.3,1.25,0.125,6.25,0.625,14.25,1.425,0,0,0,0,0.714285714,1,10
Y1050437,0.5,41.875,83.75,0.25,3.75,3.75,0.25,3.25,3.25,0,0.25,0.25,0,0.25,0,3.19126993,0.75,0,0,0.25,0.25,0,0,0,0,0,0,0.5,0.5,1.5,1.5,0,0,0.5,0.5,1.5,1.5,2,2,2.25,2.25,0,0,2.25,2.25,6.5,6.5,0,0,0,0,0,0,0
Y1050438,1,349.5,699,0.75,26.125,44.25,1,65.625,131.25,0,9,5.75,3.25,0.305555556,0.194444444,1.374121693,2.25,7,0.333333333,8.75,0.490740741,0.25,0.009259259,56,2.185185185,14.75,0.62037037,36,1.740740741,9,0.388888889,0.25,0.009259259,92,3.925925925,24,1.018518518,116,4.944444445,53.25,2.583333334,0.25,0.009259259,125,5.444444445,294.5,12.98148148,1,1,0.5,1,1.142857143,1.25,10
Y1050439,4.75,101.2279762,491.5,2.75,23.08333333,63.75,2.25,3.791666667,10.75,0,5,0.25,4.75,0.025,0.975,7.852500991,2.75,0,0,5,1,0,0,0,0,0,0,2,0.2,1.5,0.15,0,0,2,0.2,1.5,0.15,3.5,0.35,8.5,1.35,0,0,8.5,1.35,20.5,3.05,0,0,0,0,0,3,10
Y1050440,2.25,272.4375,1034.25,2,23.1875,92.75,2.25,29.6875,115.75,0,14.75,11.25,3.5,0.388719512,0.361280488,9.633856185,2.5,8.5,0.540396341,13.25,0.594512195,2.75,0.07660061,20.75,0.767911585,27,0.963414634,28.75,1.234756098,11.75,0.54382622,1.25,0.040015244,49.5,2.002667683,40,1.547256098,89.5,3.549923781,50.5,2.246189025,2.75,0.07660061,104.25,4.299923781,247,10.1726372,1,1,0.5,1,2.714285714,1.5,10
Y1050442,1.25,193.5,366.25,0.5,7.875,15.75,0.25,53,53,0,2.75,2.5,0.25,0.227272727,0.022727273,2.095953231,1.75,2.5,0.227272727,2.75,0.25,0.5,0.045454546,8.75,0.795454545,6.75,0.613636364,26.75,2.431818182,7,0.636363636,0.25,0.022727273,35.5,3.227272728,14,1.272727273,49.5,4.5,36.25,3.295454545,0.5,0.045454546,52.25,4.75,138.5,12.59090909,0,0,0,0,0,2.5,10
Y1050443,0.25,19.5,19.5,0,0,0,0.25,4,4,0,0.25,0,0.25,0,0.25,0.34923969,0.25,0.25,0.25,0.25,0.25,0,0,1.5,1.5,0,0,1.75,1.75,0,0,0,0,3.25,3.25,0,0,3.25,3.25,1.75,1.75,0,0,3.5,3.5,8.5,8.5,0,0,0,0,0,0,0
Y1050444,2.5,97.8,178.5,0.75,3.75,3.75,1.75,26.58333333,30,0,5.75,3,2.75,0.423611111,0.576388889,1.319187166,1,0.75,0.1875,5.25,0.875,0,0,0.75,0.1875,0,0,17.5,2.284722222,2.75,0.5,0,0,18.25,2.472222222,2.75,0.5,21,2.972222222,25.5,3.659722222,0,0,26.75,3.972222222,73.25,10.60416667,0.5,0.5,0.5,0.5,0.595,2.5,10
Y1050445,3,162.5,507.25,1.25,10.125,19.75,1.75,58,115,0,9.75,4.25,5.5,0.312053571,0.687946429,7.727206398,3.25,6.5,0.730357143,9.5,0.983333333,0.25,0.016666667,40.75,4.039880953,4.75,0.351636905,50.5,3.890327381,2.75,0.194047619,0,0,91.25,7.930208333,7.5,0.545684524,98.75,8.475892858,62,4.979613095,0.25,0.016666667,108.5,9.475892858,269.5,22.94806548,0,0,0,0,0,5.25,20
Y1050447,0.5,179,179,0.5,4.25,4.25,0.5,30,30,0,2.75,2.75,0,0.5,0,4.517299818,3.5,1.75,0.357142857,2.75,0.5,0.25,0.0625,6,0.883928572,6.25,1.241071429,9.75,1.6875,0.75,0.133928572,0,0,15.75,2.571428572,7,1.375,22.75,3.946428572,13,2.258928572,0.25,0.0625,25.5,4.446428573,61.5,10.71428572,0,0,0,0,0,1.75,10
Y1050448,4.25,236.5791667,1042.75,3.5,27.3,81.75,3.5,28.1,105.75,0,11.75,8.25,3.5,0.641666667,0.358333334,8.543655834,3.5,4.5,0.427976191,11.25,0.971428571,0.25,0.016666667,7.75,0.551190476,7.5,0.517261905,52.75,3.695833333,14.25,1.028571429,0,0,60.5,4.24702381,21.75,1.545833333,82.25,5.792857142,78,5.683928571,0.25,0.016666667,94,6.792857142,254.5,18.28630953,0.25,0.25,0.25,0.25,1.357142857,4,20
Y1050449,2.25,253.9583333,667.25,0.75,22.875,43,1.75,60.33333333,102,0,8.5,6.25,2.25,0.61875,0.38125,11.54484023,5.25,6.25,0.797916667,8,0.975,1,0.120833333,3,0.31875,26.75,3.983333334,48.75,5.077083333,8,0.725,0,0,51.75,5.395833333,34.75,4.708333334,86.5,10.10416667,63.25,6.59375,1,0.120833333,95,11.10416667,245.75,27.92291667,0,0,0,0,0,4,20
Y1050450,2.25,313.4583333,756.75,1.25,35.33333333,59.5,1.5,63.66666667,90,0,11.5,8.75,2.75,0.726190476,0.273809524,7.185800773,4.5,5.5,0.419047619,11,0.976190476,2.25,0.192857143,21.5,2.20952381,13.25,0.85,28.75,2.016666667,5.5,0.342857143,0.5,0.023809524,50.25,4.226190476,19.25,1.216666667,69.5,5.442857143,43.5,3.161904762,2.25,0.192857143,81,6.442857143,196.25,15.24047619,0.25,0.25,0.25,0.25,0.303571429,3,10
Y1050452,2.75,304.875,839,2,43.79166667,97.5,1.75,45.58333333,74.25,0,12,10,2,0.893356643,0.106643357,10.56258359,4.75,7.5,0.489073427,10.5,0.897144522,3,0.444347319,31,2.214452214,7.25,0.506118881,11.75,0.974504662,4,0.25743007,0.75,0.051427739,42.75,3.188956877,12,0.81497669,54.75,4.003933566,24.5,1.785693473,3,0.444347319,66.75,5.003933566,149,11.23790793,0,0,0,0,0,6,40
Y1050453,3,219.2625,656.75,2.5,22.25,50,2.5,21.1875,65.25,0,8.25,8,0.25,0.980769231,0.019230769,4.277569675,4.25,2.25,0.173076923,8,0.980769231,2.75,0.254807693,8.5,0.653846154,3,0.230769231,29.25,2.959935898,5.75,0.634615385,1.5,0.115384616,37.75,3.613782051,10.25,0.980769231,48,4.594551282,41.25,4.397435898,3.5,0.3125,56.25,5.594551282,149,14.89903846,0.25,0.25,0.25,0.25,0.482142857,3.5,20
Y1050454,3,368.4583333,1275.5,2.25,41.08333333,117,2.5,34.74166667,111.25,0,15,6.5,8.5,0.326428572,0.423571429,8.504445908,2.25,13.75,0.692142857,12,0.608809524,0.75,0.031904762,24.5,1.369047619,26.5,1.489761905,22.25,1.227142857,9.5,0.493571429,0.25,0.01,46.75,2.596190476,36.25,1.993333333,83,4.589523809,38.5,2.063095238,0.75,0.031904762,98,5.339523809,220.25,12.02404762,2.25,2.25,1,2.25,8,7,90
Y9999984,3.25,344.05,1057.75,2.25,27.25,68.25,2.5,41.25,108,0,15,13.5,1.5,0.855344203,0.144655797,10.05763696,3,10.75,0.739402174,14,0.918297102,3.75,0.239311594,12.5,0.901086957,38,2.805344203,13,1.245652174,16,1.128894928,1.5,0.125905797,25.5,2.146739131,55.5,4.060144928,81,6.206884058,39.75,3.092663044,4.5,0.312681159,96,7.206884058,221.25,16.81911232,1.25,1.25,0.75,1.25,4.25,6,66
Y9999985,1.5,499.25,907.25,1.5,58.875,107,1,32.125,49.25,0,3.25,0,3.25,0,0.75,6.995274286,2.5,3.25,0.75,2.25,0.625,0,0,30,6.0625,2,0.8125,1,0.21875,0.5,0.125,0,0,31,6.28125,2.5,0.9375,33.5,7.21875,3.5,0.9375,0,0,36.75,7.96875,73.75,16.125,0,0,0,0,0,7.75,59
